x1, x2, x3, time
-0.496204, -0.041510, 0.111215, 21.164949
-0.497025, -0.041556, 0.111225, 21.169961
-0.497884, -0.041621, 0.111256, 21.174946
-0.498757, -0.041696, 0.111300, 21.179938
-0.499608, -0.041772, 0.111355, 21.184978
-0.500457, -0.041858, 0.111405, 21.189988
-0.501309, -0.041962, 0.111457, 21.194915
-0.502136, -0.042075, 0.111469, 21.199927
-0.502884, -0.042201, 0.111439, 21.204992
-0.503621, -0.042336, 0.111412, 21.209933
-0.504404, -0.042480, 0.111404, 21.214910
-0.505194, -0.042631, 0.111412, 21.219965
-0.505986, -0.042804, 0.111424, 21.224902
-0.506787, -0.042992, 0.111469, 21.229999
-0.507617, -0.043180, 0.111541, 21.234957
-0.508377, -0.043353, 0.111565, 21.239938
-0.509113, -0.043528, 0.111562, 21.244936
-0.509853, -0.043711, 0.111556, 21.249897
-0.510599, -0.043910, 0.111546, 21.254909
-0.511370, -0.044131, 0.111535, 21.259903
-0.512158, -0.044379, 0.111520, 21.264884
-0.512939, -0.044636, 0.111518, 21.269902
-0.513701, -0.044909, 0.111476, 21.274887
-0.514434, -0.045195, 0.111427, 21.279897
-0.515162, -0.045492, 0.111371, 21.284970
-0.515884, -0.045806, 0.111337, 21.289951
-0.516669, -0.046135, 0.111367, 21.294885
-0.517438, -0.046473, 0.111385, 21.299899
-0.518234, -0.046820, 0.111419, 21.304897
-0.519018, -0.047173, 0.111444, 21.309912
-0.519730, -0.047524, 0.111409, 21.314888
-0.520417, -0.047893, 0.111356, 21.319893
-0.521127, -0.048279, 0.111292, 21.324863
-0.521819, -0.048671, 0.111242, 21.329919
-0.522521, -0.049090, 0.111192, 21.334917
-0.523248, -0.049537, 0.111186, 21.339890
-0.523989, -0.049993, 0.111201, 21.344890
-0.524673, -0.050449, 0.111212, 21.350096
-0.525317, -0.050912, 0.111229, 21.354939
-0.525940, -0.051381, 0.111213, 21.359894
-0.526561, -0.051872, 0.111213, 21.364893
-0.527177, -0.052373, 0.111209, 21.370004
-0.527813, -0.052884, 0.111193, 21.374975
-0.528464, -0.053417, 0.111191, 21.379984
-0.529091, -0.053943, 0.111168, 21.384967
-0.529715, -0.054503, 0.111141, 21.389978
-0.530300, -0.055080, 0.111072, 21.395001
-0.530837, -0.055656, 0.110961, 21.399898
-0.531385, -0.056237, 0.110900, 21.404932
-0.531983, -0.056836, 0.110875, 21.409939
-0.532573, -0.057465, 0.110871, 21.414935
-0.533150, -0.058096, 0.110869, 21.420127
-0.533745, -0.058724, 0.110883, 21.425188
-0.534339, -0.059366, 0.110893, 21.429926
-0.534864, -0.060012, 0.110838, 21.434884
-0.535361, -0.060677, 0.110756, 21.439923
-0.535869, -0.061336, 0.110691, 21.444890
-0.536372, -0.062002, 0.110621, 21.449963
-0.536900, -0.062692, 0.110574, 21.454932
-0.537428, -0.063393, 0.110507, 21.459929
-0.537932, -0.064092, 0.110432, 21.464942
-0.538450, -0.064801, 0.110387, 21.469909
-0.538969, -0.065523, 0.110362, 21.474887
-0.539444, -0.066233, 0.110315, 21.479933
-0.539928, -0.066958, 0.110279, 21.484960
-0.540384, -0.067692, 0.110239, 21.490200
-0.540828, -0.068445, 0.110190, 21.495075
-0.541293, -0.069213, 0.110159, 21.499992
-0.541732, -0.069987, 0.110113, 21.504977
-0.542159, -0.070776, 0.110035, 21.509905
-0.542623, -0.071598, 0.109981, 21.515052
-0.543081, -0.072430, 0.109926, 21.520037
-0.543503, -0.073262, 0.109862, 21.525062
-0.543848, -0.074079, 0.109767, 21.530119
-0.544187, -0.074903, 0.109685, 21.534933
-0.544486, -0.075723, 0.109583, 21.539982
-0.544756, -0.076557, 0.109449, 21.544894
-0.545076, -0.077429, 0.109360, 21.550063
-0.545356, -0.078290, 0.109263, 21.555012
-0.545629, -0.079171, 0.109189, 21.559954
-0.545892, -0.080057, 0.109123, 21.564965
-0.546101, -0.080942, 0.109056, 21.569891
-0.546311, -0.081815, 0.108998, 21.574884
-0.546519, -0.082663, 0.108939, 21.579893
-0.546712, -0.083520, 0.108872, 21.584975
-0.546926, -0.084390, 0.108827, 21.590206
-0.547112, -0.085242, 0.108783, 21.595016
-0.547249, -0.086068, 0.108728, 21.600043
-0.547372, -0.086906, 0.108676, 21.605032
-0.547459, -0.087754, 0.108616, 21.610195
-0.547486, -0.088591, 0.108527, 21.615060
-0.547503, -0.089436, 0.108442, 21.620080
-0.547537, -0.090296, 0.108372, 21.624931
-0.547584, -0.091170, 0.108308, 21.629974
-0.547608, -0.092039, 0.108221, 21.634944
-0.547601, -0.092918, 0.108107, 21.639978
-0.547577, -0.093812, 0.107995, 21.644920
-0.547563, -0.094690, 0.107906, 21.649916
-0.547524, -0.095575, 0.107825, 21.654905
-0.547442, -0.096455, 0.107739, 21.659949
-0.547353, -0.097319, 0.107663, 21.664941
-0.547264, -0.098153, 0.107585, 21.669906
-0.547155, -0.098976, 0.107488, 21.674903
-0.547043, -0.099796, 0.107392, 21.679910
-0.546940, -0.100580, 0.107300, 21.684906
-0.546837, -0.101366, 0.107222, 21.689915
-0.546740, -0.102173, 0.107152, 21.694892
-0.546628, -0.102978, 0.107083, 21.699918
-0.546487, -0.103801, 0.107003, 21.705019
-0.546326, -0.104629, 0.106923, 21.710016
-0.546148, -0.105439, 0.106842, 21.715099
-0.545962, -0.106256, 0.106774, 21.719971
-0.545769, -0.107070, 0.106711, 21.724952
-0.545567, -0.107882, 0.106650, 21.729998
-0.545358, -0.108697, 0.106589, 21.734937
-0.545144, -0.109502, 0.106528, 21.739941
-0.544920, -0.110282, 0.106462, 21.744952
-0.544684, -0.111054, 0.106399, 21.749909
-0.544440, -0.111810, 0.106341, 21.754887
-0.544180, -0.112570, 0.106279, 21.759998
-0.543913, -0.113323, 0.106215, 21.764910
-0.543640, -0.114079, 0.106148, 21.769917
-0.543350, -0.114848, 0.106071, 21.774875
-0.543045, -0.115616, 0.105986, 21.779944
-0.542727, -0.116396, 0.105895, 21.784956
-0.542400, -0.117191, 0.105803, 21.789900
-0.542057, -0.117979, 0.105703, 21.794885
-0.541698, -0.118783, 0.105599, 21.799905
-0.541343, -0.119577, 0.105499, 21.804886
-0.540984, -0.120342, 0.105396, 21.809886
-0.540606, -0.121085, 0.105279, 21.814895
-0.540228, -0.121794, 0.105162, 21.819975
-0.539845, -0.122495, 0.105047, 21.824965
-0.539465, -0.123195, 0.104939, 21.829897
-0.539079, -0.123901, 0.104835, 21.834892
-0.538681, -0.124632, 0.104729, 21.839894
-0.538274, -0.125365, 0.104624, 21.844967
-0.537864, -0.126096, 0.104523, 21.849902
-0.537449, -0.126833, 0.104429, 21.854934
-0.537020, -0.127559, 0.104340, 21.859947
-0.536590, -0.128280, 0.104265, 21.864946
-0.536167, -0.128990, 0.104208, 21.869977
-0.535739, -0.129649, 0.104150, 21.875027
-0.535302, -0.130279, 0.104091, 21.880111
-0.534857, -0.130890, 0.104028, 21.885005
-0.534410, -0.131478, 0.103967, 21.889999
-0.533938, -0.132064, 0.103906, 21.894930
-0.533461, -0.132636, 0.103856, 21.900034
-0.532980, -0.133204, 0.103814, 21.904948
-0.532449, -0.133786, 0.103747, 21.909979
-0.531901, -0.134357, 0.103673, 21.914980
-0.531336, -0.134926, 0.103592, 21.919969
-0.530757, -0.135493, 0.103515, 21.925015
-0.530176, -0.136046, 0.103450, 21.929997
-0.529558, -0.136584, 0.103374, 21.935043
-0.528941, -0.137121, 0.103316, 21.940097
-0.528351, -0.137636, 0.103287, 21.945000
-0.527733, -0.138112, 0.103237, 21.950085
-0.527063, -0.138548, 0.103145, 21.955024
-0.526434, -0.138966, 0.103085, 21.960027
-0.525829, -0.139353, 0.103046, 21.965058
-0.525179, -0.139725, 0.102994, 21.970096
-0.524532, -0.140091, 0.102956, 21.974938
-0.523899, -0.140465, 0.102938, 21.979953
-0.523233, -0.140831, 0.102905, 21.985014
-0.522501, -0.141195, 0.102826, 21.990073
-0.521787, -0.141562, 0.102769, 21.994924
-0.521073, -0.141929, 0.102736, 21.999911
-0.520298, -0.142268, 0.102678, 22.004929
-0.519572, -0.142613, 0.102661, 22.009895
-0.518852, -0.142932, 0.102642, 22.014901
-0.518097, -0.143234, 0.102605, 22.019883
-0.517350, -0.143530, 0.102575, 22.024888
-0.516580, -0.143818, 0.102545, 22.029942
-0.515818, -0.144074, 0.102526, 22.034887
-0.515064, -0.144329, 0.102517, 22.039917
-0.514278, -0.144557, 0.102490, 22.044898
-0.513516, -0.144775, 0.102499, 22.049906
-0.512709, -0.144961, 0.102480, 22.054886
-0.511888, -0.145136, 0.102454, 22.059988
-0.511050, -0.145309, 0.102411, 22.065007
-0.510195, -0.145478, 0.102370, 22.069944
-0.509349, -0.145637, 0.102333, 22.074949
-0.508521, -0.145796, 0.102308, 22.080016
-0.507683, -0.145938, 0.102280, 22.084966
-0.506830, -0.146069, 0.102256, 22.089893
-0.506012, -0.146201, 0.102247, 22.094913
-0.505165, -0.146300, 0.102207, 22.099935
-0.504322, -0.146382, 0.102172, 22.104886
-0.503457, -0.146448, 0.102132, 22.109953
-0.502580, -0.146504, 0.102097, 22.114925
-0.501684, -0.146556, 0.102054, 22.119993
-0.500801, -0.146608, 0.102035, 22.124970
-0.499960, -0.146657, 0.102051, 22.129949
-0.499110, -0.146694, 0.102064, 22.134942
-0.498232, -0.146714, 0.102066, 22.140084
-0.497397, -0.146729, 0.102107, 22.145254
-0.496574, -0.146732, 0.102148, 22.150081
-0.495720, -0.146710, 0.102163, 22.155082
-0.494849, -0.146657, 0.102162, 22.159918
-0.493974, -0.146572, 0.102148, 22.164888
-0.493067, -0.146465, 0.102109, 22.169978
-0.492168, -0.146356, 0.102085, 22.174936
-0.491314, -0.146257, 0.102099, 22.179938
-0.490440, -0.146137, 0.102088, 22.184954
-0.489541, -0.145996, 0.102076, 22.189924
-0.488681, -0.145858, 0.102083, 22.194892
-0.487806, -0.145701, 0.102079, 22.199889
-0.486928, -0.145533, 0.102078, 22.204889
-0.486029, -0.145347, 0.102075, 22.210092
-0.485129, -0.145145, 0.102072, 22.214999
-0.484227, -0.144924, 0.102069, 22.219904
-0.483390, -0.144711, 0.102123, 22.224951
-0.482576, -0.144495, 0.102172, 22.229933
-0.481714, -0.144245, 0.102197, 22.234929
-0.480889, -0.143989, 0.102231, 22.239992
-0.480091, -0.143728, 0.102254, 22.244894
-0.479288, -0.143452, 0.102274, 22.249898
-0.478460, -0.143157, 0.102265, 22.254886
-0.477655, -0.142864, 0.102256, 22.259974
-0.476867, -0.142572, 0.102240, 22.264937
-0.476144, -0.142305, 0.102252, 22.269935
-0.475470, -0.142050, 0.102268, 22.274898
-0.474790, -0.141782, 0.102287, 22.279967
-0.474133, -0.141509, 0.102333, 22.284887
-0.473475, -0.141216, 0.102379, 22.289884
-0.472841, -0.140915, 0.102442, 22.294892
-0.472178, -0.140579, 0.102464, 22.299979
-0.471516, -0.140230, 0.102475, 22.304960
-0.470860, -0.139872, 0.102484, 22.309981
-0.470217, -0.139511, 0.102503, 22.315000
-0.469599, -0.139160, 0.102523, 22.320048
-0.468980, -0.138802, 0.102529, 22.324944
-0.468359, -0.138428, 0.102530, 22.329992
-0.467770, -0.138049, 0.102554, 22.334927
-0.467144, -0.137631, 0.102560, 22.339947
-0.466518, -0.137209, 0.102552, 22.344939
-0.465895, -0.136792, 0.102553, 22.349928
-0.465300, -0.136378, 0.102573, 22.354879
-0.464770, -0.135971, 0.102650, 22.359988
-0.464241, -0.135553, 0.102725, 22.364980
-0.463709, -0.135121, 0.102772, 22.369900
-0.463176, -0.134673, 0.102820, 22.374885
-0.462646, -0.134205, 0.102843, 22.379955
-0.462113, -0.133725, 0.102853, 22.384927
-0.461543, -0.133218, 0.102846, 22.389906
-0.460967, -0.132699, 0.102830, 22.394899
-0.460467, -0.132197, 0.102881, 22.399887
-0.459992, -0.131691, 0.102932, 22.404892
-0.459459, -0.131147, 0.102962, 22.409850
-0.458968, -0.130594, 0.103019, 22.414884
-0.458499, -0.130035, 0.103100, 22.419915
-0.458008, -0.129457, 0.103172, 22.424888
-0.457518, -0.128867, 0.103231, 22.429910
-0.457009, -0.128260, 0.103273, 22.434885
-0.456516, -0.127655, 0.103318, 22.439918
-0.456046, -0.127051, 0.103366, 22.444971
-0.455630, -0.126459, 0.103417, 22.449897
-0.455177, -0.125835, 0.103448, 22.454864
-0.454727, -0.125202, 0.103474, 22.460020
-0.454327, -0.124572, 0.103531, 22.464882
-0.453939, -0.123942, 0.103568, 22.469921
-0.453486, -0.123292, 0.103570, 22.474886
-0.453042, -0.122644, 0.103602, 22.479882
-0.452641, -0.121995, 0.103647, 22.484885
-0.452300, -0.121340, 0.103734, 22.489918
-0.451953, -0.120669, 0.103820, 22.494895
-0.451577, -0.119992, 0.103891, 22.499925
-0.451242, -0.119317, 0.103981, 22.504948
-0.450912, -0.118630, 0.104042, 22.509890
-0.450569, -0.117922, 0.104087, 22.514877
-0.450210, -0.117196, 0.104117, 22.519873
-0.449850, -0.116486, 0.104172, 22.524864
-0.449477, -0.115772, 0.104194, 22.529993
-0.449159, -0.115054, 0.104249, 22.535163
-0.448886, -0.114318, 0.104308, 22.539977
-0.448583, -0.113552, 0.104353, 22.544898
-0.448303, -0.112776, 0.104436, 22.549909
-0.448053, -0.112011, 0.104510, 22.554884
-0.447832, -0.111232, 0.104594, 22.559882
-0.447629, -0.110438, 0.104676, 22.564891
-0.447437, -0.109647, 0.104779, 22.569951
-0.447204, -0.108833, 0.104856, 22.574957
-0.446987, -0.108016, 0.104914, 22.580222
-0.446815, -0.107209, 0.104982, 22.585213
-0.446593, -0.106385, 0.105003, 22.590029
-0.446408, -0.105556, 0.105056, 22.594957
-0.446259, -0.104740, 0.105132, 22.600040
-0.446086, -0.103900, 0.105187, 22.604906
-0.445976, -0.103072, 0.105261, 22.609927
-0.445840, -0.102239, 0.105299, 22.614846
-0.445691, -0.101400, 0.105355, 22.619893
-0.445615, -0.100577, 0.105443, 22.624889
-0.445504, -0.099754, 0.105511, 22.629923
-0.445394, -0.098928, 0.105578, 22.634901
-0.445361, -0.098101, 0.105673, 22.639906
-0.445304, -0.097249, 0.105758, 22.644890
-0.445211, -0.096369, 0.105817, 22.649892
-0.445194, -0.095494, 0.105914, 22.654884
-0.445172, -0.094589, 0.106013, 22.659920
-0.445110, -0.093664, 0.106105, 22.664888
-0.445076, -0.092769, 0.106210, 22.669967
-0.445094, -0.091879, 0.106312, 22.675101
-0.445148, -0.090984, 0.106412, 22.680103
-0.445212, -0.090101, 0.106494, 22.685005
-0.445290, -0.089212, 0.106575, 22.689915
-0.445383, -0.088334, 0.106662, 22.694916
-0.445480, -0.087454, 0.106746, 22.699933
-0.445613, -0.086596, 0.106839, 22.704901
-0.445761, -0.085752, 0.106932, 22.709929
-0.445883, -0.084873, 0.107014, 22.714901
-0.446037, -0.083983, 0.107110, 22.719905
-0.446213, -0.083096, 0.107207, 22.724890
-0.446412, -0.082199, 0.107298, 22.729899
-0.446636, -0.081291, 0.107388, 22.734892
-0.446893, -0.080397, 0.107473, 22.739985
-0.447180, -0.079508, 0.107556, 22.745061
-0.447496, -0.078630, 0.107639, 22.749995
-0.447811, -0.077754, 0.107710, 22.754993
-0.448128, -0.076875, 0.107778, 22.759944
-0.448436, -0.076031, 0.107840, 22.764922
-0.448733, -0.075202, 0.107897, 22.769890
-0.449021, -0.074361, 0.107953, 22.774904
-0.449311, -0.073528, 0.108008, 22.779888
-0.449606, -0.072676, 0.108063, 22.784968
-0.449910, -0.071820, 0.108125, 22.790097
-0.450227, -0.070958, 0.108190, 22.794946
-0.450547, -0.070088, 0.108251, 22.800144
-0.450866, -0.069240, 0.108305, 22.804973
-0.451218, -0.068414, 0.108370, 22.809906
-0.451604, -0.067611, 0.108438, 22.814883
-0.452028, -0.066827, 0.108508, 22.819911
-0.452494, -0.066075, 0.108588, 22.824922
-0.452994, -0.065360, 0.108677, 22.829979
-0.453502, -0.064647, 0.108769, 22.834954
-0.454004, -0.063947, 0.108864, 22.840188
-0.454518, -0.063240, 0.108973, 22.844947
-0.455036, -0.062533, 0.109088, 22.849979
-0.455573, -0.061810, 0.109202, 22.854953
-0.456140, -0.061081, 0.109323, 22.859952
-0.456743, -0.060368, 0.109445, 22.865014
-0.457380, -0.059679, 0.109568, 22.870081
-0.458001, -0.059019, 0.109666, 22.875077
-0.458635, -0.058362, 0.109762, 22.879988
-0.459255, -0.057721, 0.109848, 22.884976
-0.459861, -0.057083, 0.109928, 22.889943
-0.460491, -0.056455, 0.110024, 22.894926
-0.461087, -0.055827, 0.110105, 22.899979
-0.461645, -0.055185, 0.110162, 22.904941
-0.462221, -0.054540, 0.110221, 22.910018
-0.462826, -0.053884, 0.110279, 22.914922
-0.463413, -0.053225, 0.110324, 22.919954
-0.463983, -0.052573, 0.110352, 22.924939
-0.464592, -0.051938, 0.110396, 22.929915
-0.465253, -0.051336, 0.110457, 22.934952
-0.465895, -0.050730, 0.110495, 22.939893
-0.466505, -0.050151, 0.110491, 22.944885
-0.467215, -0.049607, 0.110515, 22.949913
-0.467933, -0.049067, 0.110541, 22.954885
-0.468628, -0.048542, 0.110563, 22.959880
-0.469445, -0.048041, 0.110655, 22.964954
-0.470214, -0.047542, 0.110702, 22.969978
-0.470967, -0.047047, 0.110738, 22.974928
-0.471795, -0.046574, 0.110808, 22.979985
-0.472568, -0.046109, 0.110843, 22.984948
-0.473372, -0.045674, 0.110887, 22.989964
-0.474215, -0.045266, 0.110947, 22.994927
-0.475100, -0.044883, 0.111029, 22.999945
-0.475957, -0.044528, 0.111081, 23.004998
-0.476859, -0.044189, 0.111131, 23.009900
-0.477778, -0.043872, 0.111171, 23.014917
-0.478711, -0.043586, 0.111214, 23.019911
-0.479634, -0.043324, 0.111247, 23.024890
-0.480544, -0.043079, 0.111254, 23.029979
-0.481439, -0.042876, 0.111254, 23.034984
-0.482327, -0.042696, 0.111230, 23.040003
-0.483232, -0.042530, 0.111212, 23.044933
-0.484177, -0.042392, 0.111223, 23.049985
-0.485094, -0.042252, 0.111207, 23.054944
-0.486066, -0.042130, 0.111237, 23.059983
-0.487061, -0.042009, 0.111275, 23.064944
-0.488063, -0.041897, 0.111299, 23.069920
-0.489043, -0.041803, 0.111306, 23.074934
-0.489976, -0.041721, 0.111281, 23.079890
-0.490900, -0.041671, 0.111240, 23.084900
-0.491845, -0.041650, 0.111214, 23.089937
-0.492808, -0.041645, 0.111208, 23.094899
-0.493729, -0.041653, 0.111179, 23.099910
-0.494669, -0.041677, 0.111183, 23.104899
-0.495611, -0.041706, 0.111179, 23.109874
-0.496505, -0.041740, 0.111179, 23.114871
-0.497354, -0.041784, 0.111185, 23.119908
-0.498109, -0.041825, 0.111179, 23.124931
-0.498893, -0.041884, 0.111221, 23.129952
-0.499708, -0.041963, 0.111279, 23.134945
-0.500475, -0.042035, 0.111334, 23.139870
-0.501214, -0.042105, 0.111385, 23.144885
-0.501997, -0.042201, 0.111451, 23.149910
-0.502752, -0.042310, 0.111499, 23.154897
-0.503403, -0.042417, 0.111485, 23.159903
-0.504049, -0.042548, 0.111470, 23.164910
-0.504747, -0.042688, 0.111469, 23.170024
-0.505412, -0.042832, 0.111450, 23.175046
-0.506094, -0.042995, 0.111459, 23.179961
-0.506846, -0.043179, 0.111505, 23.184952
-0.507605, -0.043363, 0.111567, 23.189942
-0.508306, -0.043533, 0.111592, 23.194930
-0.509017, -0.043705, 0.111616, 23.199963
-0.509729, -0.043887, 0.111616, 23.205131
-0.510422, -0.044081, 0.111580, 23.210107
-0.511149, -0.044301, 0.111582, 23.214944
-0.511918, -0.044550, 0.111564, 23.220038
-0.512706, -0.044818, 0.111552, 23.224955
-0.513482, -0.045093, 0.111536, 23.230101
-0.514235, -0.045387, 0.111479, 23.235200
-0.514987, -0.045698, 0.111434, 23.239961
-0.515751, -0.046023, 0.111381, 23.244972
-0.516542, -0.046363, 0.111390, 23.249959
-0.517376, -0.046721, 0.111419, 23.254988
-0.518199, -0.047079, 0.111459, 23.259986
-0.519068, -0.047453, 0.111512, 23.265061
-0.519884, -0.047830, 0.111501, 23.270180
-0.520623, -0.048211, 0.111458, 23.274925
-0.521373, -0.048616, 0.111390, 23.279984
-0.522152, -0.049051, 0.111355, 23.285009
-0.522934, -0.049503, 0.111301, 23.289929
-0.523696, -0.049963, 0.111266, 23.294927
-0.524508, -0.050456, 0.111290, 23.300098
-0.525285, -0.050952, 0.111314, 23.304942
-0.526001, -0.051456, 0.111317, 23.309955
-0.526654, -0.051978, 0.111290, 23.314990
-0.527303, -0.052504, 0.111288, 23.319958
-0.527969, -0.053044, 0.111280, 23.324956
-0.528601, -0.053589, 0.111252, 23.330018
-0.529204, -0.054168, 0.111235, 23.334944
-0.529877, -0.054800, 0.111227, 23.339847
-0.530476, -0.055441, 0.111192, 23.344887
-0.530981, -0.056076, 0.111087, 23.349901
-0.531528, -0.056740, 0.111011, 23.354900
-0.532107, -0.057437, 0.110972, 23.360100
-0.532653, -0.058155, 0.110937, 23.365104
-0.532653, -0.058155, 0.110937, 23.370013
-0.533826, -0.059739, 0.111036, 23.374931
-0.534425, -0.060602, 0.111096, 23.379976
-0.534948, -0.061483, 0.111119, 23.384933
-0.535478, -0.062382, 0.111116, 23.389985
-0.535980, -0.063310, 0.111076, 23.394989
-0.536491, -0.064287, 0.111028, 23.399990
-0.537009, -0.065301, 0.110996, 23.405031
-0.537541, -0.066330, 0.110961, 23.410019
-0.538069, -0.067366, 0.110909, 23.415001
-0.538617, -0.068433, 0.110860, 23.419941
-0.539170, -0.069514, 0.110815, 23.424996
-0.539646, -0.070595, 0.110758, 23.429941
-0.540107, -0.071670, 0.110712, 23.434936
-0.540583, -0.072760, 0.110692, 23.439919
-0.541063, -0.073854, 0.110673, 23.444886
-0.541550, -0.074953, 0.110646, 23.449898
-0.542047, -0.076075, 0.110642, 23.454891
-0.542507, -0.077206, 0.110627, 23.459925
-0.542971, -0.078356, 0.110625, 23.464943
-0.543441, -0.079517, 0.110649, 23.469894
-0.543874, -0.080662, 0.110668, 23.474885
-0.544260, -0.081818, 0.110668, 23.479947
-0.544658, -0.082970, 0.110672, 23.484886
-0.545007, -0.084128, 0.110669, 23.489931
-0.545358, -0.085291, 0.110709, 23.494909
-0.545654, -0.086438, 0.110736, 23.499928
-0.545917, -0.087561, 0.110778, 23.504928
-0.546170, -0.088708, 0.110847, 23.509938
-0.546402, -0.089837, 0.110921, 23.514866
-0.546647, -0.090947, 0.111012, 23.519949
-0.546847, -0.092023, 0.111093, 23.524889
-0.547016, -0.093144, 0.111189, 23.530000
-0.547147, -0.094284, 0.111296, 23.534953
-0.547209, -0.095423, 0.111393, 23.540026
-0.547261, -0.096557, 0.111512, 23.544964
-0.547279, -0.097691, 0.111636, 23.550036
-0.547212, -0.098811, 0.111748, 23.554959
-0.547110, -0.099946, 0.111868, 23.559913
-0.547019, -0.101096, 0.112010, 23.564914
-0.546890, -0.102230, 0.112154, 23.569932
-0.546687, -0.103336, 0.112294, 23.574884
-0.546494, -0.104463, 0.112455, 23.579916
-0.546300, -0.105604, 0.112636, 23.584889
-0.546052, -0.106726, 0.112803, 23.589924
-0.545760, -0.107810, 0.112963, 23.594896
-0.545472, -0.108858, 0.113138, 23.600184
-0.545179, -0.109870, 0.113314, 23.605121
-0.544848, -0.110853, 0.113497, 23.609958
-0.544487, -0.111850, 0.113701, 23.615068
-0.544116, -0.112887, 0.113908, 23.619946
-0.543714, -0.113924, 0.114106, 23.624971
-0.543269, -0.114948, 0.114302, 23.629958
-0.542805, -0.115976, 0.114511, 23.634969
-0.542342, -0.116994, 0.114748, 23.640006
-0.541914, -0.118025, 0.115059, 23.645007
-0.541445, -0.119028, 0.115362, 23.649964
-0.540941, -0.119959, 0.115654, 23.654967
-0.540470, -0.120857, 0.115964, 23.660009
-0.540016, -0.121708, 0.116295, 23.664960
-0.539528, -0.122540, 0.116653, 23.670017
-0.539056, -0.123386, 0.117048, 23.674942
-0.538618, -0.124243, 0.117491, 23.679999
-0.538147, -0.125105, 0.117943, 23.685002
-0.537683, -0.125950, 0.118418, 23.689914
-0.537242, -0.126810, 0.118928, 23.694916
-0.536770, -0.127670, 0.119421, 23.699891
-0.536255, -0.128529, 0.119918, 23.704893
-0.535779, -0.129405, 0.120467, 23.709909
-0.535316, -0.130233, 0.121010, 23.714897
-0.534789, -0.131005, 0.121546, 23.719890
-0.534272, -0.131737, 0.122088, 23.725035
-0.533784, -0.132483, 0.122652, 23.729906
-0.533226, -0.133194, 0.123201, 23.734900
-0.532631, -0.133898, 0.123729, 23.739953
-0.532067, -0.134634, 0.124298, 23.744875
-0.531438, -0.135361, 0.124832, 23.749917
-0.530723, -0.136077, 0.125344, 23.754893
-0.530054, -0.136820, 0.125899, 23.759960
-0.529354, -0.137557, 0.126466, 23.764953
-0.528545, -0.138242, 0.127000, 23.769906
-0.527770, -0.138907, 0.127577, 23.774948
-0.526970, -0.139525, 0.128171, 23.779917
-0.526114, -0.140064, 0.128720, 23.784901
-0.525283, -0.140590, 0.129283, 23.789970
-0.524381, -0.141073, 0.129813, 23.794911
-0.523453, -0.141555, 0.130307, 23.799951
-0.522515, -0.142026, 0.130820, 23.804954
-0.521582, -0.142472, 0.131331, 23.809943
-0.520649, -0.142928, 0.131840, 23.814974
-0.519645, -0.143336, 0.132337, 23.820163
-0.518696, -0.143768, 0.132870, 23.825052
-0.517799, -0.144207, 0.133451, 23.830117
-0.516859, -0.144561, 0.134038, 23.835011
-0.515984, -0.144913, 0.134646, 23.840125
-0.515138, -0.145225, 0.135264, 23.845013
-0.514249, -0.145472, 0.135822, 23.850008
-0.513431, -0.145758, 0.136403, 23.854926
-0.512654, -0.146036, 0.136987, 23.860402
-0.511881, -0.146296, 0.137521, 23.864968
-0.511174, -0.146576, 0.138102, 23.869974
-0.510471, -0.146864, 0.138699, 23.874941
-0.509758, -0.147132, 0.139302, 23.880015
-0.509093, -0.147422, 0.139965, 23.884954
-0.508405, -0.147704, 0.140597, 23.890323
-0.507710, -0.147978, 0.141227, 23.895266
-0.507047, -0.148269, 0.141849, 23.899985
-0.506398, -0.148571, 0.142462, 23.904994
-0.505737, -0.148887, 0.143058, 23.910007
-0.505084, -0.149176, 0.143648, 23.915002
-0.504468, -0.149457, 0.144284, 23.920068
-0.503877, -0.149733, 0.144944, 23.925162
-0.503273, -0.149980, 0.145633, 23.930501
-0.502684, -0.150197, 0.146339, 23.935106
-0.502006, -0.150374, 0.146993, 23.940596
-0.501284, -0.150544, 0.147635, 23.944989
-0.500513, -0.150696, 0.148235, 23.949918
-0.499703, -0.150820, 0.148832, 23.954917
-0.498914, -0.150948, 0.149463, 23.959956
-0.498171, -0.151087, 0.150159, 23.964957
-0.497439, -0.151219, 0.150887, 23.970010
-0.496724, -0.151330, 0.151635, 23.975012
-0.496090, -0.151454, 0.152472, 23.980055
-0.495362, -0.151544, 0.153226, 23.985033
-0.494594, -0.151586, 0.153905, 23.990049
-0.493835, -0.151607, 0.154554, 23.994985
-0.493110, -0.151620, 0.155222, 24.000002
-0.492418, -0.151611, 0.155949, 24.004953
-0.491800, -0.151588, 0.156773, 24.010017
-0.491242, -0.151575, 0.157667, 24.015007
-0.490662, -0.151556, 0.158552, 24.020005
-0.490072, -0.151525, 0.159396, 24.025212
-0.489437, -0.151501, 0.160174, 24.030157
-0.488811, -0.151489, 0.160955, 24.035178
-0.488220, -0.151493, 0.161797, 24.040141
-0.487687, -0.151499, 0.162724, 24.045159
-0.487223, -0.151501, 0.163713, 24.050058
-0.486733, -0.151460, 0.164658, 24.055152
-0.486265, -0.151420, 0.165585, 24.060383
-0.485781, -0.151376, 0.166432, 24.065288
-0.485274, -0.151334, 0.167268, 24.070175
